order_id,customer_id,product_id,quantity,order_amount,discount,order_date
95191,165,7,2,42547.8,18.66,2023-06-23
95192,111,2,1,9780.11,18.8,2023-05-09
95193,346,2,1,21869.24,23.69,2025-11-30
95194,208,7,2,94582.37,5.2,2023-08-11
95195,121,4,5,82328.98,29.03,2025-09-21
95196,247,2,1,24359.69,24.39,2025-01-01
95197,220,7,2,65078.81,18.76,2021-12-05
95198,368,6,5,72254.49,28.54,2021-07-05
95199,273,7,2,4650.37,20.96,2021-05-26
95200,419,7,2,78041.5,12.15,2025-04-13
95201,79,4,5,47009.97,29.86,2022-01-18
95202,203,5,5,67107.86,28.26,2021-06-08
95203,168,7,2,46945.84,6.23,2025-10-13
95204,7,9,2,17203.4,19.57,2023-05-05
95205,395,2,1,5562.54,26.86,2024-11-16
95206,184,4,5,17217.24,0.0,2021-11-26
95207,333,3,1,97639.61,29.8,2022-10-14
95208,429,9,2,17381.13,15.98,2022-10-31
95209,110,1,2,59987.64,0.0,2023-06-20
95210,401,7,2,45682.74,0.0,2024-03-16
95211,331,7,2,45205.95,23.17,2024-01-09
95212,341,4,5,66309.74,26.21,2021-07-22
95213,183,5,5,20725.91,23.78,2023-01-11
95214,186,6,5,63070.01,9.13,2023-04-24
95215,72,7,2,41750.52,28.15,2024-02-19
95216,56,4,5,10221.96,0.0,2025-04-07
95217,341,7,2,35024.01,20.74,2025-10-30
95218,21,2,1,48461.24,0.72,2025-02-21
95219,123,8,1,2429.41,10.2,2023-04-06
95220,309,5,5,38497.42,10.08,2021-05-15
95221,358,2,1,53272.38,7.05,2025-07-20
95222,309,5,5,16229.76,25.37,2024-10-13
95223,257,4,5,25235.28,29.33,2021-03-24
95224,413,7,2,42018.1,3.41,2023-08-06
95225,409,7,2,92735.55,9.56,2021-05-09
95226,300,7,2,33644.49,19.65,2021-08-08
95227,350,4,5,33767.89,18.42,2023-11-20
95228,24,2,1,58186.2,14.12,2025-05-25
95229,314,7,2,44812.09,5.42,2025-05-22
95230,193,6,5,57815.13,7.09,2025-02-15
95231,74,3,1,9675.69,2.67,2023-11-23
95232,278,7,2,31307.31,10.91,2024-07-07
95233,189,6,5,93287.3,6.73,2024-01-13
95234,47,8,1,98703.08,7.76,2023-11-21
95235,325,2,1,93048.48,23.94,2022-04-18
95236,109,2,1,16823.37,2.24,2024-02-23
95237,186,4,5,20989.82,23.75,2021-06-06
95238,234,1,2,6991.15,26.23,2022-04-24
95239,354,2,1,87972.61,19.57,2025-10-31
95240,266,7,2,77640.29,23.61,2023-10-26
95241,167,2,1,5922.9,0.0,2023-06-16
95242,408,8,1,3094.02,28.15,2021-07-13
95243,371,7,2,13847.48,27.73,2022-11-01
95244,24,7,2,94007.57,18.41,2025-12-12
95245,270,7,2,10570.76,29.67,2022-04-02
95246,396,4,5,20147.62,2.58,2025-08-23
95247,141,7,2,62650.84,18.03,2024-01-28
95248,356,4,5,36801.42,22.57,2021-05-21
95249,138,7,2,68032.75,27.52,2021-03-14
95250,320,5,5,33774.44,11.02,2022-07-20
95251,281,9,2,93319.39,19.06,2024-01-08
95252,304,4,5,19795.38,23.44,2023-05-21
95253,57,2,1,55489.12,0.0,2022-01-08
95254,67,1,2,52869.42,7.41,2021-03-24
95255,273,2,1,51181.43,0.0,2024-09-28
95256,219,7,2,48427.41,0.0,2025-10-31
95257,170,2,1,67433.28,21.19,2022-02-10
95258,325,7,2,95976.81,23.29,2024-10-16
95259,191,4,5,26756.58,14.28,2024-01-04
95260,17,2,1,26538.02,16.95,2021-12-26
95261,410,4,5,65018.32,13.59,2023-03-17
95262,4,7,2,40102.38,10.03,2023-06-04
95263,324,7,2,75810.09,9.35,2022-07-18
95264,56,4,5,58123.44,9.86,2023-04-22
95265,382,1,2,70793.06,22.24,2021-09-20
95266,380,2,1,40637.16,0.32,2022-01-27
95267,248,7,2,98431.5,9.12,2022-01-15
95268,337,4,5,1763.27,21.38,2024-04-22
95269,302,7,2,8038.33,6.51,2025-02-08
95270,320,4,5,96510.48,28.38,2023-12-01
95271,95,4,5,37880.96,18.23,2021-04-11
95272,33,4,5,34023.92,26.86,2021-11-29
95273,86,7,2,15365.04,22.94,2025-07-11
95274,311,4,5,43053.88,16.89,2022-07-26
95275,189,9,2,2189.76,22.39,2021-02-11
95276,89,6,5,8499.77,14.76,2023-12-10
95277,51,5,5,78259.87,5.18,2025-08-04
95278,224,2,1,29189.96,17.27,2021-06-14
95279,370,9,2,69574.13,14.81,2022-07-18
95280,197,2,1,79421.19,8.27,2025-10-08
95281,333,7,2,34296.75,15.01,2021-06-18
95282,2,2,1,9493.37,11.68,2025-07-07
95283,74,7,2,12138.06,9.08,2025-04-17
95284,223,2,1,66878.3,6.85,2025-01-20
95285,313,4,5,3777.91,25.85,2023-02-23
95286,339,1,2,8839.63,15.49,2024-08-09
95287,350,4,5,96211.3,16.6,2024-10-16
95288,182,7,2,,12.77,2021-10-13
95289,280,7,2,86028.12,3.58,2022-11-21
95290,11,7,2,9263.09,27.55,2021-11-03
95291,39,7,2,39274.44,21.76,2021-02-06
95292,66,1,2,11180.52,28.04,2024-08-11
95293,210,4,5,31277.52,1.2,2025-04-15
95294,364,6,5,17564.83,27.79,2023-10-17
95295,284,2,1,61808.92,28.4,2022-08-22
95296,89,6,5,59043.44,9.28,2021-08-14
95297,163,3,1,1438.82,4.71,2021-04-11
95298,116,3,1,2668.65,23.8,2024-03-17
95299,386,2,1,31803.05,6.99,2022-02-14
95300,317,4,5,31612.52,20.96,2024-05-24
95301,7,5,5,3721.72,14.44,2022-02-12
95302,208,9,2,55518.04,6.83,2021-08-10
95303,295,5,5,19177.61,12.7,2022-03-05
95304,275,4,5,16717.41,1.11,2023-07-31
95305,378,7,2,73363.92,26.09,2023-07-28
95306,402,2,1,312.98,9.05,2024-08-05
95307,135,2,1,97014.14,15.31,2022-10-24
95308,98,7,2,87159.56,2.81,2022-07-21
95309,209,2,1,8482.75,28.19,2022-03-29
95310,252,2,1,86243.95,8.08,2022-06-02
95311,26,9,2,51668.17,14.8,2022-02-09
95312,116,1,2,68676.57,22.46,2022-03-31
95313,165,2,1,4420.21,20.43,2022-01-27
95314,200,2,1,9115.7,12.31,2021-12-24
95315,302,2,1,73082.9,7.33,2021-03-28
95316,56,8,1,89087.64,2.17,2025-05-13
95317,419,1,2,48145.78,26.46,2023-01-31
95318,409,7,2,18900.03,6.25,2022-09-30
95319,127,1,2,57612.1,18.5,2021-01-12
95320,365,3,1,24255.05,0.71,2022-03-15
95321,257,4,5,64325.5,7.61,2021-01-31
95322,67,2,1,38059.46,21.23,2021-09-22
95323,383,7,-1,85082.19,20.42,2023-05-24
95324,247,5,5,57043.43,17.85,2023-06-06
95325,324,1,2,20847.92,21.85,2025-04-16
95326,36,1,2,,9.07,2025-04-24
95327,440,9,2,38460.93,8.21,2022-07-25
95328,28,3,1,91034.12,20.21,2025-12-23
95329,322,7,2,75595.28,15.96,2021-10-26
95330,341,3,1,,14.72,2025-03-07
95331,160,9,2,48274.16,27.2,2022-01-11
95332,348,7,2,57171.02,21.22,2025-07-29
95333,132,6,5,2412.98,0.0,2025-03-31
95334,99,2,1,51382.63,0.76,2025-11-15
95335,237,4,5,44073.81,24.72,2021-01-06
95336,32,8,1,71927.2,10.87,2024-12-03
95337,433,9,2,7434.25,18.9,2023-10-03
95338,245,7,2,16459.22,2.33,2021-06-28
95339,25,2,1,56009.45,5.52,2024-02-29
95340,327,2,1,78907.18,20.72,2023-01-09
95341,413,1,2,11934.78,26.52,2022-06-20
95342,320,7,2,26005.16,0.75,2024-10-05
95343,191,8,1,72533.53,6.39,2022-09-14
95344,278,6,5,91282.7,10.93,2025-05-26
95345,79,9,2,,3.55,2022-05-08
95346,269,4,5,,12.99,2022-02-26
95347,265,4,-1,12018.47,8.73,2023-04-28
95348,118,2,1,58469.06,17.1,2021-07-09
95349,296,7,2,19333.18,9.77,2023-03-12
95350,27,9,2,82419.02,18.28,2021-01-23
95351,202,2,1,61806.98,7.91,2025-12-05
95352,158,8,1,34356.55,24.13,2024-09-12
95353,155,4,5,72696.18,28.46,2022-06-30
95354,379,7,2,99354.47,18.73,2023-03-10
95355,123,3,1,94652.07,12.05,2025-07-15
95356,136,6,5,91809.19,3.04,2025-07-26
95357,61,7,2,74103.51,27.5,2025-07-28
95358,318,7,2,18109.99,8.63,2023-04-01
95359,100,2,1,86856.54,13.29,2025-12-25
95360,305,2,1,16808.57,18.33,2024-07-21
95361,142,8,1,25352.49,6.91,2024-11-20
95362,429,4,5,84981.65,4.0,2024-01-10
95363,274,2,1,44203.58,17.94,2021-11-10
95364,122,5,5,41953.79,16.1,2025-08-24
95365,272,8,1,23386.24,8.49,2022-04-23
95366,8,2,1,,28.32,2022-04-20
95367,88,4,5,16329.46,3.94,2023-04-06
95368,141,3,1,52962.48,0.0,2021-08-29
95369,19,5,5,91894.38,11.98,2022-01-27
95370,78,6,5,73543.74,23.91,2023-01-09
95371,35,7,2,37110.48,14.23,2022-12-25
95372,323,9,2,,8.37,2021-11-24
95373,250,4,5,87644.33,29.53,2022-09-01
95374,261,4,5,61611.51,9.58,2025-06-18
95375,436,7,2,52212.94,9.84,2021-01-24
95376,425,5,5,46333.2,14.33,2021-05-23
95377,262,4,5,16792.89,23.51,2021-03-08
95378,230,9,2,8457.93,18.27,2023-02-24
95379,306,7,2,47380.86,2.26,2021-03-16
95380,326,7,2,16638.57,28.01,2021-05-09
95381,186,9,2,9428.84,1.31,2025-12-24
95382,192,2,1,36418.48,19.94,2023-08-16
95383,295,7,2,53542.43,0.0,2025-11-04
95384,17,2,1,19412.58,4.33,2023-04-11
95385,319,7,2,72196.78,4.27,2023-03-30
95386,170,7,2,71194.21,13.62,2025-09-23
95387,141,4,5,67430.09,9.69,2022-06-03
95388,63,6,5,53380.21,23.32,2025-08-28
95389,418,4,5,58152.5,3.26,2022-09-14
95390,199,6,5,6676.01,6.81,2025-03-09
95391,129,2,1,74787.84,10.99,2021-01-08
95392,148,5,5,50276.57,6.19,2023-12-11
95393,65,6,5,56447.39,1.8,2023-01-07
95394,193,5,5,32732.09,5.5,2023-03-07
95395,142,7,2,74620.34,25.79,2021-03-26
95396,393,9,2,97420.28,7.96,2025-04-27
95397,231,2,1,80354.99,4.52,2024-02-12
95398,385,3,1,27360.76,6.37,2022-11-18
95399,235,2,1,88466.97,20.5,2022-10-19
95400,374,8,1,53243.85,24.3,2022-06-12
95401,413,2,1,15223.83,29.29,2024-06-27
95402,140,3,1,80127.76,12.56,2021-07-27
95403,406,4,5,82093.96,2.81,2025-12-02
95404,184,5,5,26151.61,1.16,2023-09-13
95405,311,4,5,,22.12,2021-03-16
95406,281,9,2,19647.65,16.99,2022-11-27
95407,325,4,5,70062.48,2.95,2025-12-25
95408,373,8,1,70849.08,14.26,2025-01-27
95409,383,7,2,20180.64,18.17,2024-04-19
95410,61,4,5,32695.58,23.97,2022-09-11
95411,108,8,1,76288.86,4.52,2022-11-27
95412,428,9,2,21782.88,14.06,2021-04-16
95413,245,4,5,42844.2,29.85,2023-11-22
95414,381,2,1,33982.51,26.36,2022-03-15
95415,387,2,1,63477.47,3.07,2022-09-28
95416,125,6,5,24913.14,20.05,2023-01-07
95417,307,2,1,71163.12,1.05,2024-10-14
95418,289,2,1,13754.84,7.4,2023-06-18
95419,334,7,2,37589.59,0.92,2025-08-19
95420,329,9,2,48621.35,0.0,2021-08-05
95421,224,7,2,61490.95,25.29,2023-07-01
95422,163,1,2,32895.81,26.5,2025-01-05
95423,310,8,1,73211.48,2.24,2025-07-23
95424,378,8,1,11897.62,12.85,2024-06-07
95425,232,4,5,76455.74,19.09,2022-11-17
95426,408,4,5,2965.35,13.49,2021-05-17
95427,260,4,5,91180.86,0.73,2021-01-02
95428,183,7,2,35956.54,0.64,2021-09-22
95429,352,4,5,66091.04,2.62,2021-07-05
95430,245,3,1,41769.68,27.15,2023-09-20
95431,424,2,1,74022.4,17.59,2025-07-17
95432,105,4,5,56744.92,6.44,2023-03-06
95433,231,4,5,81474.03,16.2,2021-04-24
95434,256,2,1,52124.25,17.49,2025-08-23
95435,222,2,1,85590.34,25.87,2021-07-08
95436,223,4,5,-500.0,28.14,2025-05-28
95437,181,5,5,58148.32,3.55,2022-04-19
95438,310,3,1,4607.26,5.48,2024-02-02
95439,359,1,2,98144.1,1.62,2021-01-03
95440,297,7,-1,19165.53,11.4,2024-06-03
95441,134,3,1,23588.26,6.15,2024-06-18
95442,422,2,1,16708.03,25.66,2025-05-03
95443,197,4,5,57854.34,9.35,2021-10-07
95444,94,7,2,23218.15,27.75,2022-04-11
95445,97,2,1,74197.01,10.76,2022-03-27
95446,42,1,2,88362.36,23.43,2025-06-19
95447,253,2,1,52986.16,16.56,2024-09-22
95448,143,7,2,53953.06,4.32,2022-12-28
95449,201,2,1,91666.59,8.28,2021-10-17
95450,208,9,2,29883.45,20.5,2025-03-23
95451,5,4,5,34240.24,16.57,2022-06-01
95452,290,9,2,33797.71,18.57,2022-07-29
95453,125,2,1,71092.44,27.67,2022-07-14
95454,305,9,2,25696.39,15.71,2023-09-21
95455,1,4,5,55774.19,27.53,2021-11-07
95456,39,2,1,3865.47,19.95,2021-05-27
95457,271,4,5,42379.63,4.58,2025-01-26
95458,10,9,2,77372.63,29.56,2023-12-19
95459,419,4,5,64235.5,4.6,2024-09-12
95460,410,2,1,14818.64,2.29,2025-05-14
95461,145,4,5,71233.55,21.92,2022-07-15
95462,138,5,5,58209.02,11.57,2023-08-21
95463,292,5,5,72119.66,1.27,2022-03-21
95464,262,1,2,46782.65,0.0,2023-12-02
95465,74,2,1,74264.83,10.14,2023-01-02
95466,2,4,5,50787.67,26.17,2023-02-14
95467,32,8,1,61004.42,10.52,2025-12-02
95468,114,2,-1,30939.33,3.29,2023-11-24
95469,130,4,5,27164.28,0.0,2023-01-10
95470,327,7,2,6273.06,22.31,2024-12-24
95471,108,4,5,1405.34,11.89,2025-03-19
95472,138,4,5,50427.8,19.95,2021-10-20
95473,340,5,5,63679.48,15.4,2024-10-06
95474,149,7,2,,1.43,2021-08-31
95475,126,2,1,49282.39,17.9,2021-07-29
95476,398,9,2,29137.78,10.2,2021-08-16
95477,403,4,5,34424.18,19.29,2021-04-16
95478,382,4,-1,90158.24,3.54,2024-06-24
95479,144,2,1,91803.11,27.79,2021-02-16
95480,149,4,5,85306.55,4.68,2021-11-15
95481,227,1,2,2778.04,28.52,2023-01-09
95482,66,6,5,3767.29,12.21,2024-01-18
95483,66,2,1,11643.98,29.66,2025-10-18
95484,25,2,1,43524.55,19.0,2024-03-03
95485,333,4,5,43998.09,24.65,2024-12-04
95486,387,4,5,44131.75,3.51,2021-08-12
95487,150,3,1,57436.05,1.75,2021-04-01
95488,330,5,5,91343.61,0.0,2023-07-10
95489,206,2,1,74741.94,21.49,2021-05-03
95490,431,7,2,,10.11,2024-10-13
95491,287,3,1,87208.44,13.82,2022-02-20
95492,101,7,2,77383.59,27.81,2023-05-18
95493,271,5,-1,50827.81,12.17,2021-08-25
95494,76,7,2,23481.87,0.32,2022-01-04
95495,147,7,2,96125.64,2.75,2022-07-04
95496,77,7,2,56558.75,26.98,2023-08-14
95497,254,9,2,13537.43,3.43,2023-09-20
95498,138,4,5,71878.97,7.65,2022-06-21
95499,30,7,2,30451.82,24.67,2021-09-04
95500,72,8,1,82730.68,25.24,2022-09-10
95501,370,3,1,51861.7,8.93,2023-11-20
95502,111,9,2,57255.29,18.41,2025-06-16
95503,120,2,1,24671.1,18.36,2024-03-03
95504,312,2,1,53644.99,0.0,2024-09-16
95505,381,3,-1,,29.66,2025-10-26
95506,139,5,5,51357.27,0.0,2023-08-05
95507,11,4,5,86293.68,1.56,2025-05-04
95508,303,4,5,,24.11,2022-03-05
95509,168,3,1,10040.52,3.41,2024-02-02
95510,204,9,2,91500.76,0.89,2025-12-06
95511,371,4,5,60498.59,22.96,2021-08-09
95512,321,7,2,14298.96,0.0,2022-03-11
95513,356,2,1,84306.47,0.0,2024-05-17
95514,211,2,1,85849.55,24.25,2025-05-23
95515,375,2,1,73610.7,2.65,2021-01-11
95516,181,9,2,20184.46,0.0,2023-10-21
95517,284,2,1,64636.24,2.92,2024-02-15
95518,341,7,2,54941.07,29.05,2025-10-13
95519,331,7,2,96711.53,7.79,2025-10-19
95520,435,7,2,99703.27,14.25,2024-10-01
95521,71,6,5,,21.82,2023-04-11
95522,356,6,5,68762.38,19.09,2022-02-05
95523,230,7,2,,3.94,2025-02-28
95524,402,2,1,46149.64,13.88,2021-06-09
95525,377,4,5,90879.54,23.45,2023-09-30
95526,48,2,1,48200.47,1.12,2025-01-30
95527,407,1,2,55953.95,0.0,2023-08-23
95528,320,9,2,60279.53,6.37,2024-06-08
95529,132,6,5,,0.0,2025-03-15
95530,346,4,5,91450.22,28.69,2024-08-18
95531,73,2,1,,23.32,2024-07-03
95532,386,2,1,10464.85,9.89,2024-07-11
95533,227,2,1,77648.68,19.76,2022-02-09
95534,411,4,5,99466.25,4.09,2025-01-10
95535,278,7,2,22794.09,27.92,2024-01-23
95536,145,2,1,53681.93,10.09,2021-10-08
95537,83,2,1,-500.0,15.91,2024-09-07
95538,336,1,2,4824.77,7.47,2024-07-08
95539,422,2,1,60353.17,3.26,2025-06-08
95540,59,4,5,67554.65,6.58,2022-06-07
95541,163,4,5,49413.96,0.0,2025-11-04
95542,136,4,5,33705.3,24.16,2022-06-28
95543,146,2,1,12677.16,0.0,2023-10-12
95544,40,2,1,22292.12,3.78,2021-05-16
95545,81,3,1,,17.38,2025-09-09
95546,426,5,5,68337.61,11.47,2023-03-08
95547,366,8,1,-500.0,15.8,2022-02-02
95548,434,3,1,40203.96,26.19,2025-05-11
95549,340,9,2,16339.4,4.95,2025-04-18
95550,63,7,2,12120.64,2.54,2022-04-30
95551,37,9,2,12026.95,21.42,2025-08-09
95552,155,8,1,65843.29,5.58,2025-01-01
95553,221,7,2,82407.66,20.14,2022-09-02
95554,45,8,1,74956.77,0.0,2025-08-06
95555,134,2,1,23359.59,14.21,2021-05-09
95556,9,2,1,19094.78,29.62,2023-06-04
95557,95,5,5,11881.49,23.48,2022-12-14
95558,230,8,1,73597.15,10.29,2023-11-15
95559,84,3,1,21281.02,23.8,2021-11-15
95560,76,4,5,43699.43,19.28,2023-08-09
95561,381,3,1,11399.51,20.16,2025-01-10
95562,406,4,5,98050.54,23.21,2021-11-03
95563,157,6,5,13076.3,2.85,2024-06-21
95564,67,2,-1,61085.0,20.59,2022-10-10
95565,291,8,1,50242.56,27.69,2024-11-10
95566,68,7,2,41975.32,8.79,2024-03-02
95567,430,9,-1,16857.09,0.0,2021-11-02
95568,395,2,1,67538.85,16.45,2022-09-30
95569,273,4,5,76156.2,2.04,2025-10-28
95570,291,4,5,45093.24,6.57,2022-05-09
95571,404,3,1,11245.41,21.12,2022-06-15
95572,275,7,2,31260.97,29.21,2023-01-09
95573,410,4,5,29442.49,10.15,2025-07-11
95574,396,7,2,63764.41,18.37,2024-07-14
95575,205,1,2,45552.17,13.85,2022-08-15
95576,372,3,1,10556.05,10.76,2023-05-10
95577,238,8,-1,-500.0,1.48,2024-12-06
95578,202,5,5,4311.01,19.1,2023-04-08
95579,393,3,1,20083.94,24.41,2022-02-26
95580,34,8,1,33439.84,4.05,2024-04-02
95581,83,4,5,71482.71,1.74,2023-10-16
95582,25,3,1,16886.79,13.96,2022-05-12
95583,148,2,1,74700.24,12.48,2025-06-12
95584,187,4,5,87434.33,25.71,2025-07-27
95585,86,5,5,88363.0,18.05,2025-11-08
95586,379,2,1,59697.73,29.73,2024-08-26
95587,402,8,1,59202.03,19.56,2022-11-24
95588,206,4,5,95145.52,16.47,2024-02-13
95589,98,5,5,10394.83,2.34,2023-12-20
95590,184,2,1,85198.82,20.58,2022-12-30
95591,437,4,5,65425.01,17.59,2025-05-25
95592,6,7,2,68851.09,21.59,2022-12-29
95593,255,4,5,47688.02,0.0,2025-04-10
95594,45,7,2,22316.64,3.81,2022-06-10
95595,253,7,2,43052.12,15.0,2024-02-22
95596,399,7,2,85687.05,0.61,2023-04-27
95597,163,9,2,54542.51,4.19,2022-08-31
95598,240,8,1,51921.38,29.26,2024-04-17
95599,394,6,5,34246.77,16.69,2025-04-20
95600,30,2,1,-500.0,13.07,2025-03-17
95601,232,7,2,80466.71,20.54,2022-10-19
95602,430,9,2,20662.44,7.13,2024-04-03
95603,255,2,1,78589.54,2.24,2022-03-15
95604,217,3,1,32054.33,6.08,2022-09-29
95605,210,5,5,76869.42,22.59,2021-10-18
95606,302,4,5,71926.75,27.04,2022-06-02
95607,213,2,1,93600.5,21.92,2024-09-22
95608,129,2,1,65752.93,7.55,2023-08-30
95609,104,4,5,99102.65,0.87,2024-11-22
95610,296,2,1,20707.38,12.81,2023-02-23
95611,172,2,1,88009.29,15.4,2023-02-03
95612,269,4,5,94636.64,1.84,2024-05-06
95613,149,2,1,24733.79,5.49,2024-03-09
95614,177,1,2,59949.5,0.0,2022-01-08
95615,222,9,2,79965.45,21.04,2025-08-15
95616,159,7,2,60451.83,12.65,2025-05-05
95617,250,2,1,10073.11,15.36,2025-07-30
95618,336,1,2,63933.6,8.68,2025-10-25
95619,250,4,5,31334.27,10.56,2022-10-22
95620,7,7,2,57260.31,16.26,2021-06-28
95621,175,6,5,,13.99,2023-07-12
95622,224,4,5,50667.98,21.81,2025-08-29
95623,262,4,5,,10.42,2021-12-23
95624,15,8,1,9801.63,19.56,2022-12-03
95625,27,7,2,,8.4,2023-10-09
95626,399,6,5,15352.99,15.16,2024-03-06
95627,327,6,5,,15.09,2024-07-24
95628,280,4,5,90931.13,13.91,2022-05-08
95629,134,1,2,34854.66,11.79,2022-07-08
95630,90,8,1,26810.6,13.69,2024-05-13
95631,53,7,2,65676.86,15.99,2024-04-19
95632,74,9,2,,19.68,2023-08-22
95633,272,2,1,20818.88,18.53,2021-08-01
95634,29,4,5,17687.52,24.44,2023-08-14
95635,367,9,2,330.66,27.64,2024-05-05
95636,169,4,5,12057.49,1.07,2022-12-20
95637,217,7,2,4856.01,22.61,2024-09-25
95638,235,4,5,67725.63,29.72,2025-11-29
95639,249,7,2,49326.38,15.43,2023-04-18
95640,361,8,1,75041.36,9.96,2023-12-17
95641,152,2,1,52889.85,21.68,2021-03-05
95642,344,1,2,86557.96,3.0,2024-06-04
95643,334,9,2,40873.52,17.24,2025-08-18
95644,320,9,2,,10.7,2021-02-19
95645,379,1,2,29792.87,19.52,2021-08-10
95646,435,1,2,63835.47,20.6,2021-03-02
95647,172,2,1,2895.51,13.23,2023-02-19
95648,260,4,5,27899.59,27.18,2023-03-27
95649,417,2,1,29537.97,22.4,2021-01-21
95650,122,7,2,79419.59,12.39,2025-04-15
95651,228,2,1,85389.76,12.07,2025-07-01
95652,370,7,2,19158.44,3.25,2023-04-09
95653,407,7,2,14086.76,1.33,2023-12-13
95654,220,7,2,40552.93,8.3,2021-04-29
95655,146,4,5,28566.58,10.71,2021-02-22
95656,98,2,1,8628.67,24.15,2021-10-31
95657,276,1,2,16443.79,10.75,2021-06-07
95658,183,2,1,59295.26,22.57,2022-09-05
95659,189,7,2,12946.95,21.39,2024-05-12
95660,438,2,1,50580.59,17.45,2025-02-27
95661,440,3,1,,24.43,2022-08-15
95662,195,4,5,212.47,0.0,2025-07-19
95663,126,8,1,12529.77,4.09,2025-08-05
95664,274,4,5,64597.61,13.23,2024-06-14
95665,364,7,2,62497.22,3.54,2024-07-25
95666,390,6,5,8538.09,10.43,2022-08-17
95667,42,7,2,11248.54,24.63,2024-11-06
95668,197,5,5,,12.28,2025-08-11
95669,148,4,5,88960.67,10.07,2025-03-14
95670,273,2,1,74677.37,27.68,2024-11-12
95671,355,6,5,88985.33,2.68,2024-07-19
95672,246,4,5,9081.91,9.61,2021-12-31
95673,292,4,5,91376.09,27.62,2024-09-28
95674,27,4,5,30388.22,12.56,2021-12-12
95675,328,2,1,26098.25,22.75,2022-06-04
95676,145,2,1,2135.48,4.58,2023-08-25
95677,178,7,2,46440.09,29.35,2021-08-18
95678,180,2,1,15888.48,1.49,2025-03-29
95679,4,9,2,72226.13,0.0,2025-01-17
95680,277,2,-1,36549.47,5.53,2025-01-10
95681,21,7,2,59659.24,7.51,2021-01-22
95682,246,8,1,87547.57,5.79,2024-12-24
95683,86,7,2,56934.18,7.13,2021-09-03
95684,375,6,5,63898.61,20.38,2024-11-14
95685,205,4,5,73852.28,19.41,2022-02-25
95686,427,1,2,3264.74,3.74,2021-07-08
95687,109,7,2,91112.96,25.35,2022-04-02
95688,14,4,5,-500.0,16.5,2023-12-25
95689,142,1,2,2774.53,1.05,2025-08-26
95690,338,4,5,27265.09,5.71,2024-08-15
95691,131,2,1,39483.06,26.89,2025-12-26
95692,217,3,1,2383.38,29.16,2023-04-28
95693,54,4,5,60938.28,7.5,2022-09-21
95694,151,1,2,45600.54,7.44,2021-01-10
95695,347,2,1,63132.93,18.5,2024-10-31
95696,255,4,5,83502.72,14.84,2024-12-20
95697,361,5,5,49941.96,24.43,2025-05-18
95698,397,4,5,22539.85,18.11,2025-07-25
95699,217,7,2,13663.19,3.05,2025-09-27
95700,265,9,2,68055.33,1.53,2024-10-30
95701,125,2,1,57267.74,15.75,2022-10-28
95702,118,7,2,47451.32,10.36,2023-04-20
95703,100,8,1,23727.85,5.93,2022-03-22
95704,256,4,5,47575.6,28.9,2023-01-06
95705,345,2,1,4818.13,12.7,2023-02-09
95706,350,4,5,45426.92,27.89,2025-06-20
95707,353,6,5,79731.0,8.82,2022-09-02
95708,217,7,2,68554.69,12.93,2025-09-02
95709,296,5,5,91108.7,14.73,2025-03-07
95710,260,7,2,,11.44,2024-06-27
95711,59,9,2,43067.48,7.51,2023-08-28
95712,417,5,5,,25.96,2022-03-04
95713,223,5,5,28081.09,4.66,2023-09-26
95714,219,4,5,84589.96,28.84,2024-10-17
95715,240,2,1,-500.0,18.23,2021-11-03
95716,405,4,5,41542.19,10.81,2022-01-03
95717,65,1,2,85653.28,1.3,2025-02-07
95718,436,7,2,99344.72,17.02,2023-02-19
95719,338,7,2,62815.23,16.34,2021-04-26
95720,306,2,1,,21.14,2023-09-19
95721,11,2,1,41539.09,2.32,2022-07-24
95722,100,4,5,24587.61,24.67,2025-10-31
95723,413,2,1,43204.92,9.53,2025-10-04
95724,346,3,1,69727.38,26.08,2021-08-25
95725,222,2,1,80397.71,18.79,2024-10-15
95726,191,2,1,12608.63,7.21,2025-06-23
95727,205,4,5,36046.43,0.26,2023-06-02
95728,122,7,2,45050.2,27.39,2022-01-10
95729,322,4,5,50615.53,2.34,2022-12-13
95730,9,4,5,72957.29,18.34,2022-03-22
95731,188,6,5,30211.44,25.69,2023-04-26
95732,265,8,1,27233.76,26.78,2021-08-02
95733,148,6,5,55318.23,26.0,2023-10-25
95734,194,7,2,6702.64,22.2,2024-10-01
95735,128,7,2,93402.84,23.42,2021-04-02
95736,319,7,2,83899.76,1.1,2025-10-10
95737,94,5,5,64958.28,25.91,2023-07-22
95738,426,4,5,33848.33,7.36,2022-06-20
95739,331,7,2,36447.19,16.94,2022-04-25
95740,106,2,1,53397.7,25.87,2024-03-13
95741,366,2,1,13007.12,6.92,2021-02-02
95742,53,3,1,53168.86,25.72,2022-02-03
95743,173,4,5,2253.96,14.7,2024-01-27
95744,266,8,1,75519.94,2.39,2025-03-22
95745,440,7,2,10117.6,18.08,2021-09-18
95746,102,9,2,42986.4,8.52,2024-05-28
95747,395,2,1,73699.27,13.08,2025-05-05
95748,233,4,5,20582.88,21.58,2024-01-10
95749,129,8,1,94978.73,28.75,2023-04-23
95750,353,5,5,35800.19,10.15,2023-03-02
95751,58,2,1,14677.18,18.17,2023-08-15
95752,309,2,1,64434.46,11.7,2021-08-27
95753,149,4,5,97683.4,4.92,2024-07-23
